"","x","y","na.x","size","vertex.names","xend","yend","na.y"
"103",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.794361876291199,0.768812679319596,FALSE
"104",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.572934926925712,0.397244097154177,FALSE
"105",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.299052605665782,0.768464124425202,FALSE
"106",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.345150781205914,0.618531727710607,FALSE
"107",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.625157883028794,0.878701147025821,FALSE
"108",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.597353181301204,0.621879394915756,FALSE
"109",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.414661247307037,0.440193081139738,FALSE
"110",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.240604779610686,0.582422491440425,FALSE
"111",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.414820941458481,0.633093510933471,FALSE
"112",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.378703323474485,0.665615239212297,FALSE
"113",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.416734241574026,0.703391955259217,FALSE
"114",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.404561253298503,0.502147079641729,FALSE
"115",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.657739982333143,0.777326205280844,FALSE
"116",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.430838923486119,0.807504564959852,FALSE
"117",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.499036199159546,0.499496759026988,FALSE
"118",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.70344921322571,0.857701138619656,FALSE
"119",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.531987775847582,0.779792748505611,FALSE
"120",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.64297129252714,0.693923713580975,FALSE
"121",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.457989742310934,0.433049701906737,FALSE
"122",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.756044840938855,0.807341191986318,FALSE
"123",0.547461983350441,0.677553075157121,FALSE,53,"SenMarkey",0.746203902447097,0.715239125445198,FALSE
"129",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.882180800425035,0.556679954160469,FALSE
"130",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.588955192690404,0.482408460282889,FALSE
"131",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.414423812416832,0.220672686462118,FALSE
"132",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.884925236765521,0.132394275221444,FALSE
"133",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.522741516695504,0.00494175537883633,FALSE
"134",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.57573597201309,0.158078801115765,FALSE
"135",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.805198490793804,0.379263323894179,FALSE
"136",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.744106586340036,0.609844572725945,FALSE
"137",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.7621536479532,0.194355215242757,FALSE
"138",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.705745943195442,0.0228686578091795,FALSE
"139",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.608315474195652,0.767078346388398,FALSE
"140",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.802969114642898,0.558691933992915,FALSE
"141",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.867054522972615,0.597837331554325,FALSE
"142",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.376322302378813,0.556591197609969,FALSE
"143",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.686148456342752,0.158941084478242,FALSE
"144",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.801219180201524,0.684250072240331,FALSE
"145",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.557708414315835,0.314820620213066,FALSE
"146",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.753526672028023,0.498979575591419,FALSE
"147",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.509058614935826,0.579054930630095,FALSE
"148",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.78813444333665,0.0578305048807737,FALSE
